8000000000000002018031408000020180314080000TR000000INCADBENEFSYNTHETIC BENEFICIARY INSERT                                                    BENF10000000000    00097539740AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                242.58                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                243.83                                                                          D                                                                               S                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               242.58                                                      243.83                                                      BATCH   SYNTHETIC OPERATOR                      AUDMDAS-SYN  10.10.0.10     SYN00000000000000000T0000   LU0000  2017100000000001SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000000001
8000000000000012018031308003720180313080037TR000001ALCADBENEFSYNTHETIC BENEFICIARY CHANGE                                                    BENF10000000001    00074292820AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                932.14                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                932.14                                                                          C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               932.14                                                      932.14                                                      OPER01  SYNTHETIC OPERATOR                      AUDMDAS-SYN  10.10.1.11     SYN00000000000000001T0001   LU0001  2017100000000002SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000001002
8000000000001172017111708432920171117084329TR000117BTBATCHCONSYNTHETIC BATCH EXECUTION                                                       PGTO90000000000011857832803649AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                186.36                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                186.36                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               186.36                                                      186.36                                                      BATCH   SYNTHETIC OPERATOR                      AUDMDAS-SYN  10.10.17.127   SYN00000000000000117T0117   LU0117  2017100000000118SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000117118
8000000000001182017111608436620171116084366TR000118ERBATCHCONSYNTHETIC RECONCILIATION ERROR                                                  PGTO90000000000011936592058340AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                63.36                                                                           P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                63.36                                                                           P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               63.36                                                       63.36                                                       BATCH   SYNTHETIC OPERATOR                      CONMDAS-SYN  10.10.18.128   SYN00000000000000118T0118   LU0118  2017100000000119SIFAPSEED       EDIVERGENT BANK RETURN                                                                                                   00000000-0000-0000-0000-000000000118119
8000000000001192017111508440320171115084403TR000119COCONSBENFSYNTHETIC CONSULTATION                                                          BENF10000000119    25246529126AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                201.80                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                201.80                                                                          C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               201.80                                                      201.80                                                      BATCH   SYNTHETIC OPERATOR                      AUDMDAS-SYN  10.10.19.129   SYN00000000000000119T0119   LU0119  2017100000000120SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000119120
8000000000001202018031408444020180314084440TR000120INCADBENEFSYNTHETIC BENEFICIARY INSERT                                                    BENF10000000120    36805584574AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                294.00                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                294.00                                                                          C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               294.00                                                      294.00                                                      BATCH   SYNTHETIC OPERATOR                      OPRMDAS-SYN  10.10.0.130    SYN00000000000000120T0120   LU0120  2017100000000121SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000120121
8000000000001212018031308447720180313084477TR000121ALCADBENEFSYNTHETIC BENEFICIARY CHANGE                                                    BENF10000000121    37959133735AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                1168.41                                                                         P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                1168.41                                                                         C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               1168.41                                                     1168.41                                                     OPER01  SYNTHETIC OPERATOR                      SUPMDAS-SYN  10.10.1.131    SYN00000000000000121T0121   LU0121  2017100000000122SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000121122
8000000000001222018031208451420180312084514TR000122BTBATCHPGTSYNTHETIC BATCH EXECUTION                                                       PGTO90000000000012363210200874AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                159.93                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                159.93                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               159.93                                                      159.93                                                      SUPERV  SYNTHETIC OPERATOR                      SUPMDAS-SYN  10.10.2.132    SYN00000000000000122T0122   LU0122  2017100000000123SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000122123
8000000000001232018031108455120180311084551TR000123BTBATCHCONSYNTHETIC BATCH EXECUTION                                                       PGTO90000000000012402269060270AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                397.99                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                397.99                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               397.99                                                      397.99                                                      OPER01  SYNTHETIC OPERATOR                      OPRMDAS-SYN  10.10.3.133    SYN00000000000000123T0123   LU0123  2017100000000124SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000123124
8000000000001242018031008458820180310084588TR000124ERBATCHCONSYNTHETIC RECONCILIATION ERROR                                                  PGTO90000000000012554667953560AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                116.68                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                116.68                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               116.68                                                      116.68                                                      OPER01  SYNTHETIC OPERATOR                      OPRMDAS-SYN  10.10.4.134    SYN00000000000000124T0124   LU0124  2017100000000125SIFAPSEED       EDIVERGENT BANK RETURN                                                                                                   00000000-0000-0000-0000-000000000124125
8000000000001252018030908462520180309084625TR000125COCONSBENFSYNTHETIC CONSULTATION                                                          BENF10000000125    00089910141AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                444.52                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                444.52                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               444.52                                                      444.52                                                      OPER01  SYNTHETIC OPERATOR                      AUDMDAS-SYN  10.10.5.135    SYN00000000000000125T0125   LU0125  2017100000000126SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000125126
8000000000001262018030808466220180308084662TR000126INCADBENEFSYNTHETIC BENEFICIARY INSERT                                                    BENF10000000126    53035620695AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                161.70                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                161.70                                                                          C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               161.70                                                      161.70                                                      SUPERV  SYNTHETIC OPERATOR                      OPRMDAS-SYN  10.10.6.136    SYN00000000000000126T0126   LU0126  2017100000000127SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000126127
